candidate,window,mode,replicate,ARI,unique_curves,actual_deleted_fraction
M021007,coverage060,bootstrap95,35,0.8285692412222361,53,
M021007,coverage060,bootstrap95,36,0.35091023226616447,47,
M021007,coverage060,bootstrap95,37,0.7396202352274338,50,
M021007,coverage060,bootstrap95,38,0.4628469113697404,50,
M021007,coverage060,bootstrap95,39,0.6482181149800879,53,
M021007,coverage060,bootstrap95,40,0.4620415790703107,49,
M021007,coverage060,bootstrap95,41,0.6397562833206397,44,
M021007,coverage060,bootstrap95,42,0.5117881456275825,54,
M021007,coverage060,bootstrap95,43,1.0,54,
M021007,coverage060,bootstrap95,44,0.5609250572706447,50,
M021007,coverage060,bootstrap95,45,0.35404068169323805,50,
M021007,coverage060,bootstrap95,46,0.6421319796954315,48,
M021007,coverage060,bootstrap95,47,0.6143295462653907,47,
M021007,coverage060,bootstrap95,48,1.0,44,
M021007,coverage060,bootstrap95,49,1.0,52,
M021007,coverage060,drop05,0,0.8892968639137222,80,0.06024079030406091
M021007,coverage060,drop05,1,1.0,80,0.06024079030406091
M021007,coverage060,drop05,2,0.8892968639137222,80,0.06024079030406091
M021007,coverage060,drop05,3,1.0,80,0.06024079030406091
M021007,coverage060,drop05,4,1.0,80,0.06024079030406091
M021007,coverage060,drop05,5,0.8892968639137222,80,0.06024079030406091
M021007,coverage060,drop05,6,1.0,80,0.06024079030406091
M021007,coverage060,drop05,7,0.5873955431754875,80,0.06024079030406091
M021007,coverage060,drop05,8,1.0,80,0.06024079030406091
M021007,coverage060,drop05,9,1.0,80,0.06024079030406091
M021007,coverage060,drop05,10,1.0,80,0.06024079030406091
M021007,coverage060,drop05,11,1.0,80,0.06024079030406091
M021007,coverage060,drop05,12,1.0,80,0.06024079030406091
M021007,coverage060,drop05,13,1.0,80,0.06024079030406091
M021007,coverage060,drop05,14,1.0,80,0.06024079030406091
M021007,coverage060,drop05,15,0.5873955431754875,80,0.06024079030406091
M021007,coverage060,drop05,16,1.0,80,0.06024079030406091
M021007,coverage060,drop05,17,0.7169678074995264,80,0.06024079030406091
M021007,coverage060,drop05,18,1.0,80,0.06024079030406091
M021007,coverage060,drop05,19,0.8892968639137222,80,0.06024079030406091
M021007,coverage060,drop05,20,0.7169678074995264,80,0.06024079030406091
M021007,coverage060,drop05,21,0.7163176794291843,80,0.06024079030406091
M021007,coverage060,drop05,22,1.0,80,0.06024079030406091
M021007,coverage060,drop05,23,1.0,80,0.06024079030406091
M021007,coverage060,drop05,24,0.7960033271122404,80,0.06024079030406091
M021007,coverage060,drop05,25,0.7960033271122404,80,0.06024079030406091
M021007,coverage060,drop05,26,1.0,80,0.06024079030406091
M021007,coverage060,drop05,27,0.7960033271122404,80,0.06024079030406091
M021007,coverage060,drop05,28,1.0,80,0.06024079030406091
M021007,coverage060,drop05,29,0.7169678074995264,80,0.06024079030406091
M021007,coverage060,drop05,30,1.0,80,0.06024079030406091
M021007,coverage060,drop05,31,1.0,80,0.06024079030406091
M021007,coverage060,drop05,32,1.0,80,0.06024079030406091
M021007,coverage060,drop05,33,0.7169678074995264,80,0.06024079030406091
M021007,coverage060,drop05,34,0.8698191527085376,80,0.06024079030406091
M021007,coverage060,drop05,35,1.0,80,0.06024079030406091
M021007,coverage060,drop05,36,1.0,80,0.06024079030406091
M021007,coverage060,drop05,37,1.0,80,0.06024079030406091
M021007,coverage060,drop05,38,1.0,80,0.06024079030406091
M021007,coverage060,drop05,39,0.7960033271122404,80,0.06024079030406091
M021007,coverage060,drop05,40,0.5873955431754875,80,0.06024079030406091
M021007,coverage060,drop05,41,1.0,80,0.06024079030406091
M021007,coverage060,drop05,42,1.0,80,0.06024079030406091
M021007,coverage060,drop05,43,0.3015508328546812,80,0.06024079030406091
M021007,coverage060,drop05,44,1.0,80,0.06024079030406091
M021007,coverage060,drop05,45,1.0,80,0.06024079030406091
M021007,coverage060,drop05,46,1.0,80,0.06024079030406091
M021007,coverage060,drop05,47,0.5873955431754875,80,0.06024079030406091
M021007,coverage060,drop05,48,0.7169678074995264,80,0.06024079030406091
M021007,coverage060,drop05,49,1.0,80,0.06024079030406091
M021007,coverage060,drop10,0,0.7960033271122404,80,0.09187356193680261
M021007,coverage060,drop10,1,1.0,80,0.09187356193680261
M021007,coverage060,drop10,2,0.7960033271122404,80,0.09187356193680261
M021007,coverage060,drop10,3,0.7960033271122404,80,0.09187356193680261
M021007,coverage060,drop10,4,0.7960033271122404,80,0.09187356193680261
M021007,coverage060,drop10,5,0.372460321161529,80,0.09187356193680261
M021007,coverage060,drop10,6,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,7,1.0,80,0.09187356193680261
M021007,coverage060,drop10,8,1.0,80,0.09187356193680261
M021007,coverage060,drop10,9,0.8892968639137222,80,0.09187356193680261
M021007,coverage060,drop10,10,1.0,80,0.09187356193680261
M021007,coverage060,drop10,11,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,12,0.8892968639137222,80,0.09187356193680261
M021007,coverage060,drop10,13,0.7960033271122404,80,0.09187356193680261
M021007,coverage060,drop10,14,1.0,80,0.09187356193680261
M021007,coverage060,drop10,15,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,16,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,17,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,18,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,19,1.0,80,0.09187356193680261
M021007,coverage060,drop10,20,1.0,80,0.09187356193680261
M021007,coverage060,drop10,21,1.0,80,0.09187356193680261
M021007,coverage060,drop10,22,1.0,80,0.09187356193680261
M021007,coverage060,drop10,23,0.8892968639137222,80,0.09187356193680261
M021007,coverage060,drop10,24,1.0,80,0.09187356193680261
M021007,coverage060,drop10,25,1.0,80,0.09187356193680261
M021007,coverage060,drop10,26,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,27,1.0,80,0.09187356193680261
M021007,coverage060,drop10,28,0.8892968639137222,80,0.09187356193680261
M021007,coverage060,drop10,29,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,30,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,31,0.8892968639137222,80,0.09187356193680261
M021007,coverage060,drop10,32,0.8892968639137222,80,0.09187356193680261
M021007,coverage060,drop10,33,1.0,80,0.09187356193680261
M021007,coverage060,drop10,34,1.0,80,0.09187356193680261
M021007,coverage060,drop10,35,1.0,80,0.09187356193680261
M021007,coverage060,drop10,36,1.0,80,0.09187356193680261
M021007,coverage060,drop10,37,1.0,80,0.09187356193680261
M021007,coverage060,drop10,38,1.0,80,0.09187356193680261
M021007,coverage060,drop10,39,0.7960033271122404,80,0.09187356193680261
M021007,coverage060,drop10,40,0.8698191527085376,80,0.09187356193680261
M021007,coverage060,drop10,41,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,42,1.0,80,0.09187356193680261
M021007,coverage060,drop10,43,1.0,80,0.09187356193680261
M021007,coverage060,drop10,44,0.7960033271122404,80,0.09187356193680261
M021007,coverage060,drop10,45,1.0,80,0.09187356193680261
M021007,coverage060,drop10,46,0.7169678074995264,80,0.09187356193680261
M021007,coverage060,drop10,47,0.5873955431754875,80,0.09187356193680261
M021007,coverage060,drop10,48,0.7960033271122404,80,0.09187356193680261
M021007,coverage060,drop10,49,1.0,80,0.09187356193680261
M021169,coverage060,bootstrap90,0,0.6889344262295082,46,
M021169,coverage060,bootstrap90,1,1.0,45,
M021169,coverage060,bootstrap90,2,1.0,49,
M021169,coverage060,bootstrap90,3,0.8251958534462294,48,
M021169,coverage060,bootstrap90,4,1.0,52,
M021169,coverage060,bootstrap90,5,0.8557055214723926,49,
M021169,coverage060,bootstrap90,6,0.34462523339557216,42,
M021169,coverage060,bootstrap90,7,0.5079331046312179,51,
M021169,coverage060,bootstrap90,8,0.6857366585198016,44,
M021169,coverage060,bootstrap90,9,0.6873760740251157,45,
M021169,coverage060,bootstrap90,10,0.27769835596854897,47,
M021169,coverage060,bootstrap90,11,0.6143295462653907,47,
M021169,coverage060,bootstrap90,12,1.0,48,
M021169,coverage060,bootstrap90,13,1.0,46,
M021169,coverage060,bootstrap90,14,0.7685539403213466,45,
M021169,coverage060,bootstrap90,15,1.0,48,
M021169,coverage060,bootstrap90,16,0.7350735498347103,47,
M021169,coverage060,bootstrap90,17,0.7396202352274338,50,
M021169,coverage060,bootstrap90,18,0.64157824933687,47,
M021169,coverage060,bootstrap90,19,0.6409989594172737,46,
M021169,coverage060,bootstrap90,20,1.0,48,
M021169,coverage060,bootstrap90,21,0.7707079094872327,48,
M021169,coverage060,bootstrap90,22,-0.023809523809523808,43,
M021169,coverage060,bootstrap90,23,0.631439613298193,45,
M021169,coverage060,bootstrap90,24,0.4594017094017094,46,
M021169,coverage060,bootstrap90,25,0.6431692397320128,50,
M021169,coverage060,bootstrap90,26,0.8557055214723926,49,
M021169,coverage060,bootstrap90,27,0.8244237613694142,47,
M021169,coverage060,bootstrap90,28,0.3438821210014701,50,
M021169,coverage060,bootstrap90,29,0.4620415790703107,49,
M021169,coverage060,bootstrap90,30,0.6889344262295082,46,
M021169,coverage060,bootstrap90,31,0.7713619130941965,49,
M021169,coverage060,bootstrap90,32,0.644122383252818,52,
M021169,coverage060,bootstrap90,33,0.4603215105894361,47,
M021169,coverage060,bootstrap90,34,1.0,47,
M021169,coverage060,bootstrap90,35,0.8279525575857489,52,
M021169,coverage060,bootstrap90,36,0.6384958693381445,48,
M021169,coverage060,bootstrap90,37,0.8572132506103434,51,
M021169,coverage060,bootstrap90,38,1.0,45,
M021169,coverage060,bootstrap90,39,0.4628469113697404,50,
M021169,coverage060,bootstrap90,40,0.6968740998806698,52,
M021169,coverage060,bootstrap90,41,0.640625,49,
M021169,coverage060,bootstrap90,42,1.0,52,
M021169,coverage060,bootstrap90,43,0.5656731084179496,52,
M021169,coverage060,bootstrap90,44,0.49944541959661004,47,
M021169,coverage060,bootstrap90,45,0.6397562833206397,44,
M021169,coverage060,bootstrap90,46,0.64157824933687,47,
M021169,coverage060,bootstrap90,47,1.0,45,
M021169,coverage060,bootstrap90,48,0.6426554285962549,50,
M021169,coverage060,bootstrap90,49,0.6130709624796085,46,
M021169,coverage060,bootstrap95,0,0.6968740998806698,52,
M021169,coverage060,bootstrap95,1,0.3413950591654557,48,
M021169,coverage060,bootstrap95,2,0.6944660950896336,50,
M021169,coverage060,bootstrap95,3,1.0,49,
M021169,coverage060,bootstrap95,4,1.0,51,
M021169,coverage060,bootstrap95,5,0.6426618049225159,49,
M021169,coverage060,bootstrap95,6,1.0,48,
M021169,coverage060,bootstrap95,7,0.457428068115091,44,
M021169,coverage060,bootstrap95,8,0.7409986941110628,51,
M021169,coverage060,bootstrap95,9,0.8750065073663387,50,
M021169,coverage060,bootstrap95,10,0.8758036236119229,51,
M021169,coverage060,bootstrap95,11,1.0,48,
M021169,coverage060,bootstrap95,12,0.6188247783723101,51,
M021169,coverage060,bootstrap95,13,0.4881291547958215,49,
M021169,coverage060,bootstrap95,14,0.8244237613694142,47,
M021169,coverage060,bootstrap95,15,1.0,46,
M021169,coverage060,bootstrap95,16,0.7685539403213466,45,
M021169,coverage060,bootstrap95,17,0.644122383252818,52,
M021169,coverage060,bootstrap95,18,0.8540484059383273,47,
M021169,coverage060,bootstrap95,19,0.8273087800279557,51,
M021169,coverage060,bootstrap95,20,0.6207953380456483,53,
M021169,coverage060,bootstrap95,21,0.49944541959661004,47,
M021169,coverage060,bootstrap95,22,0.8291605003345024,54,
M021169,coverage060,bootstrap95,23,0.7713619130941965,49,
M021169,coverage060,bootstrap95,24,0.8259325044404974,49,
M021169,coverage060,bootstrap95,25,0.6426618049225159,49,
M021169,coverage060,bootstrap95,26,1.0,51,
M021169,coverage060,bootstrap95,27,0.7707079094872327,48,
M021169,coverage060,bootstrap95,28,1.0,52,
M021169,coverage060,bootstrap95,29,0.8259325044404974,49,
M021169,coverage060,bootstrap95,30,1.0,47,
M021169,coverage060,bootstrap95,31,0.6130709624796085,46,
M021169,coverage060,bootstrap95,32,0.43083421330517424,50,
M021169,coverage060,bootstrap95,33,0.7693062097864689,46,
M021169,coverage060,bootstrap95,34,0.4942812289751065,45,
M021169,coverage060,bootstrap95,35,0.8285692412222361,53,
M021169,coverage060,bootstrap95,36,0.35091023226616447,47,
M021169,coverage060,bootstrap95,37,0.7396202352274338,50,
M021169,coverage060,bootstrap95,38,0.4628469113697404,50,
M021169,coverage060,bootstrap95,39,0.6482181149800879,53,
M021169,coverage060,bootstrap95,40,0.4620415790703107,49,
M021169,coverage060,bootstrap95,41,0.6397562833206397,44,
M021169,coverage060,bootstrap95,42,0.5117881456275825,54,
M021169,coverage060,bootstrap95,43,1.0,54,
M021169,coverage060,bootstrap95,44,0.5609250572706447,50,
M021169,coverage060,bootstrap95,45,0.35404068169323805,50,
M021169,coverage060,bootstrap95,46,0.6421319796954315,48,
M021169,coverage060,bootstrap95,47,0.6143295462653907,47,
M021169,coverage060,bootstrap95,48,1.0,44,
M021169,coverage060,bootstrap95,49,1.0,52,
M021169,coverage060,drop05,0,0.8892968639137222,80,0.06024079030406091
M021169,coverage060,drop05,1,1.0,80,0.06024079030406091
M021169,coverage060,drop05,2,0.8892968639137222,80,0.06024079030406091
M021169,coverage060,drop05,3,1.0,80,0.06024079030406091
M021169,coverage060,drop05,4,1.0,80,0.06024079030406091
M021169,coverage060,drop05,5,0.8892968639137222,80,0.06024079030406091
M021169,coverage060,drop05,6,1.0,80,0.06024079030406091
M021169,coverage060,drop05,7,0.5873955431754875,80,0.06024079030406091
M021169,coverage060,drop05,8,1.0,80,0.06024079030406091
M021169,coverage060,drop05,9,1.0,80,0.06024079030406091
M021169,coverage060,drop05,10,1.0,80,0.06024079030406091
M021169,coverage060,drop05,11,1.0,80,0.06024079030406091
M021169,coverage060,drop05,12,1.0,80,0.06024079030406091
M021169,coverage060,drop05,13,1.0,80,0.06024079030406091
M021169,coverage060,drop05,14,1.0,80,0.06024079030406091
M021169,coverage060,drop05,15,0.5873955431754875,80,0.06024079030406091
M021169,coverage060,drop05,16,1.0,80,0.06024079030406091
M021169,coverage060,drop05,17,0.7169678074995264,80,0.06024079030406091
M021169,coverage060,drop05,18,1.0,80,0.06024079030406091
M021169,coverage060,drop05,19,1.0,80,0.06024079030406091
M021169,coverage060,drop05,20,0.7169678074995264,80,0.06024079030406091
M021169,coverage060,drop05,21,0.7163176794291843,80,0.06024079030406091
M021169,coverage060,drop05,22,1.0,80,0.06024079030406091
M021169,coverage060,drop05,23,1.0,80,0.06024079030406091
M021169,coverage060,drop05,24,0.7960033271122404,80,0.06024079030406091
M021169,coverage060,drop05,25,0.7960033271122404,80,0.06024079030406091
M021169,coverage060,drop05,26,1.0,80,0.06024079030406091
M021169,coverage060,drop05,27,0.7960033271122404,80,0.06024079030406091
M021169,coverage060,drop05,28,1.0,80,0.06024079030406091
M021169,coverage060,drop05,29,0.7169678074995264,80,0.06024079030406091
M021169,coverage060,drop05,30,1.0,80,0.06024079030406091
M021169,coverage060,drop05,31,1.0,80,0.06024079030406091
M021169,coverage060,drop05,32,1.0,80,0.06024079030406091
M021169,coverage060,drop05,33,0.7169678074995264,80,0.06024079030406091
M021169,coverage060,drop05,34,0.8698191527085376,80,0.06024079030406091
M021169,coverage060,drop05,35,1.0,80,0.06024079030406091
M021169,coverage060,drop05,36,1.0,80,0.06024079030406091
M021169,coverage060,drop05,37,1.0,80,0.06024079030406091
M021169,coverage060,drop05,38,1.0,80,0.06024079030406091
M021169,coverage060,drop05,39,0.7960033271122404,80,0.06024079030406091
M021169,coverage060,drop05,40,0.5873955431754875,80,0.06024079030406091
M021169,coverage060,drop05,41,1.0,80,0.06024079030406091
M021169,coverage060,drop05,42,1.0,80,0.06024079030406091
M021169,coverage060,drop05,43,0.3015508328546812,80,0.06024079030406091
M021169,coverage060,drop05,44,1.0,80,0.06024079030406091
M021169,coverage060,drop05,45,1.0,80,0.06024079030406091
M021169,coverage060,drop05,46,1.0,80,0.06024079030406091
M021169,coverage060,drop05,47,0.5873955431754875,80,0.06024079030406091
M021169,coverage060,drop05,48,0.7169678074995264,80,0.06024079030406091
M021169,coverage060,drop05,49,1.0,80,0.06024079030406091
M021169,coverage060,drop10,0,0.7960033271122404,80,0.09187356193680261
M021169,coverage060,drop10,1,1.0,80,0.09187356193680261
M021169,coverage060,drop10,2,0.7960033271122404,80,0.09187356193680261
M021169,coverage060,drop10,3,0.7960033271122404,80,0.09187356193680261
M021169,coverage060,drop10,4,0.7960033271122404,80,0.09187356193680261
M021169,coverage060,drop10,5,0.372460321161529,80,0.09187356193680261
M021169,coverage060,drop10,6,0.5873955431754875,80,0.09187356193680261
M021169,coverage060,drop10,7,1.0,80,0.09187356193680261
M021169,coverage060,drop10,8,1.0,80,0.09187356193680261
M021169,coverage060,drop10,9,0.8892968639137222,80,0.09187356193680261
M021169,coverage060,drop10,10,1.0,80,0.09187356193680261
M021169,coverage060,drop10,11,0.5873955431754875,80,0.09187356193680261
M021169,coverage060,drop10,12,0.8892968639137222,80,0.09187356193680261
M021169,coverage060,drop10,13,0.7960033271122404,80,0.09187356193680261
M021169,coverage060,drop10,14,1.0,80,0.09187356193680261
M021169,coverage060,drop10,15,0.5873955431754875,80,0.09187356193680261
M021169,coverage060,drop10,16,0.5873955431754875,80,0.09187356193680261
M021169,coverage060,drop10,17,0.5873955431754875,80,0.09187356193680261
M021169,coverage060,drop10,18,0.5873955431754875,80,0.09187356193680261
M021169,coverage060,drop10,19,1.0,80,0.09187356193680261
M021169,coverage060,drop10,20,0.7169678074995264,80,0.09187356193680261
M021169,coverage060,drop10,21,1.0,80,0.09187356193680261
M021169,coverage060,drop10,22,1.0,80,0.09187356193680261
M021169,coverage060,drop10,23,0.8892968639137222,80,0.09187356193680261
M021169,coverage060,drop10,24,1.0,80,0.09187356193680261
M021169,coverage060,drop10,25,1.0,80,0.09187356193680261
M021169,coverage060,drop10,26,0.5873955431754875,80,0.09187356193680261
M021169,coverage060,drop10,27,0.7960033271122404,80,0.09187356193680261
M021169,coverage060,drop10,28,0.8892968639137222,80,0.09187356193680261
M021169,coverage060,drop10,29,0.5873955431754875,80,0.09187356193680261
M021169,coverage060,drop10,30,0.5873955431754875,80,0.09187356193680261
M021169,coverage060,drop10,31,0.8892968639137222,80,0.09187356193680261
M021169,coverage060,drop10,32,0.8892968639137222,80,0.09187356193680261
M021169,coverage060,drop10,33,1.0,80,0.09187356193680261
M021169,coverage060,drop10,34,1.0,80,0.09187356193680261
M021169,coverage060,drop10,35,1.0,80,0.09187356193680261
M021169,coverage060,drop10,36,1.0,80,0.09187356193680261
M021169,coverage060,drop10,37,1.0,80,0.09187356193680261
M021169,coverage060,drop10,38,1.0,80,0.09187356193680261
M021169,coverage060,drop10,39,0.7960033271122404,80,0.09187356193680261
